"ticket_id","customer_id","member_id","category","priority","status","subject","created_at","first_response_at","resolved_at","satisfaction_score","escalated","tags"
1485,311,4108,"performance","medium","open","Feature request: dark mode","2025-04-21 09:34:18",NULL,NULL,NULL,False,"urgent;billing;security;onboarding"
1486,576,7458,"technical","high","open","API rate limiting issues","2025-09-20 06:47:30",NULL,NULL,NULL,False,"onboarding;gdpr;technical"
1487,1008,NULL,"performance","low","waiting_on_customer","Export failing for large datasets","2025-02-06 02:28:16","2025-02-07 10:28:16",NULL,NULL,False,"training"
1488,962,NULL,"billing","medium","in_progress","Time tracking sync issues","2023-10-12 20:49:06","2023-10-15 10:49:06",NULL,NULL,False,"gdpr"
1489,211,3036,"feature_request","low","waiting_on_customer","Webhook delivery failures","2024-09-11 20:43:53","2024-09-13 18:43:53",NULL,NULL,False,"onboarding,documentation,migration"
1490,150,2157,"account","medium","closed","Gantt chart not rendering correctly","2024-01-20 05:58:09","2024-01-21 16:58:09","2024-01-22 16:58:09",NULL,False,NULL
1491,1104,NULL,"technical","low","closed","Need help with API authentication","2024-04-09 06:34:31","2024-04-09 18:34:31","2024-04-14 03:34:31",NULL,False,NULL
1492,329,4208,"account","low","waiting_on_customer","Time tracking sync issues","2025-04-20 19:19:52","2025-04-21 00:19:52",NULL,NULL,False,"sso"
1493,190,2720,"api","low","closed","Custom workflow automation broken","2025-10-25 00:22:35","2025-10-25 07:22:35","2025-10-25 10:22:35",5,False,"mobile, billing, mobile"
1494,429,5432,"integration","high","resolved","Data import from CSV failing","2025-08-09 09:10:17","2025-08-09 19:10:17","2025-08-13 02:10:17",5,False,"training,onboarding"
1495,881,NULL,"performance","medium","open","Data import from CSV failing","2023-04-06 20:21:52",NULL,NULL,NULL,False,"bug"
1496,807,NULL,"onboarding","high","open","GDPR data export request","2025-04-08 17:48:13",NULL,NULL,NULL,False,"performance, export, enterprise"
1497,302,4017,"data_export","low","open","Cannot login to dashboard","2025-08-31 14:04:26",NULL,NULL,NULL,False,"api,technical,ux,security"
1498,1193,NULL,"security","medium","closed","API rate limiting issues","2025-06-30 17:57:42","2025-07-03 17:57:42","2025-07-09 22:57:42",4,False,NULL
1499,492,6240,"performance","low","in_progress","Report generation timeout","2025-07-18 20:10:31","2025-07-20 03:10:31",NULL,NULL,False,"documentation;urgent"
1500,918,NULL,"security","critical","in_progress","Integration with Slack not working","2025-03-13 12:22:09","2025-03-13 12:56:09",NULL,NULL,False,"documentation"
1501,1013,NULL,"api","medium","resolved","White label logo not displaying","2024-05-22 14:57:58","2024-05-23 00:57:58","2024-05-28 19:57:58",NULL,False,"bug , mobile , technical"
1502,806,NULL,"feature_request","low","closed","Slow loading on project boards","2024-08-05 04:40:59","2024-08-06 21:40:59","2024-08-08 22:40:59",4,False,"performance"
1503,39,684,"account","low","waiting_on_customer","Time tracking sync issues","2025-09-06 03:53:15","2025-09-08 18:53:15",NULL,NULL,False,"performance"
1504,815,NULL,"security","medium","waiting_on_customer","Account merge request","2023-11-26 19:09:44","2023-11-29 13:09:44",NULL,NULL,False,"onboarding , billing , enterprise , bug"
1505,153,2235,"account","critical","open","Report generation timeout","2025-07-14 01:08:14",NULL,NULL,NULL,False,"technical, sso"
1506,345,4378,"performance","critical","resolved","Duplicate notifications being sent","2025-10-26 02:40:36","2025-10-26 03:55:36","2025-10-27 10:55:36",5,False,"export"
1507,523,6678,"integration","medium","in_progress","SSO configuration help needed","2024-12-02 13:45:55","2024-12-03 12:45:55",NULL,NULL,False,"export, training, security"
1508,598,7718,"api","low","closed","Billing discrepancy on latest invoice","2025-09-12 11:29:17","2025-09-13 09:29:17","2025-09-15 12:29:17",NULL,False,"gdpr"
1509,407,5162,"security","medium","resolved","Audit log access denied","2023-12-25 11:00:31","2023-12-26 04:00:31","2023-12-31 16:00:31",4,False,NULL
1510,573,7381,"integration","critical","waiting_on_customer","Audit log access denied","2025-08-05 20:12:10","2025-08-05 21:02:10",NULL,NULL,False,"security"
1511,240,3401,"billing","critical","in_progress","Data import from CSV failing","2025-08-05 05:17:35","2025-08-05 05:32:35",NULL,NULL,False,"integration, bug, training"
1512,545,6924,"billing","medium","waiting_on_customer","Need help with API authentication","2024-12-15 19:46:26","2024-12-18 12:46:26",NULL,NULL,False,NULL
1513,409,5184,"integration","low","resolved","Duplicate notifications being sent","2025-03-07 08:01:56","2025-03-08 14:01:56","2025-03-12 14:01:56",3,False,"technical,enterprise,migration"
1514,2,8,"integration","high","in_progress","Report generation timeout","2024-03-02 18:40:54","2024-03-03 01:40:54",NULL,NULL,True,"integration, documentation, gdpr, mobile"
1515,228,3204,"api","medium","waiting_on_customer","Account merge request","2025-02-12 18:54:33","2025-02-15 18:54:33",NULL,NULL,False,"export,feature,bug,urgent"
1516,329,4206,"performance","low","closed","Gantt chart not rendering correctly","2025-07-03 21:54:48","2025-07-05 06:54:48","2025-07-08 12:54:48",4,False,"api, urgent, bug, ux"
1517,646,8367,"integration","low","resolved","Need help with API authentication","2025-09-20 07:34:56","2025-09-20 11:34:56","2025-09-25 06:34:56",3,False,"feature, migration, documentation, export"
1518,580,7509,"onboarding","medium","resolved","GDPR data export request","2023-06-07 15:20:06","2023-06-08 16:20:06","2023-06-09 00:20:06",NULL,False,"gdpr;ux"
1519,364,4684,"data_export","critical","waiting_on_customer","Custom workflow automation broken","2025-03-28 12:29:03","2025-03-28 13:56:03",NULL,NULL,False,NULL
1520,839,NULL,"performance","medium","in_progress","Slow loading on project boards","2025-05-13 14:48:10","2025-05-15 14:48:10",NULL,NULL,False,"onboarding;mobile;billing;api"
1521,775,NULL,"technical","high","in_progress","Feature request: dark mode","2024-11-28 15:24:53","2024-11-28 21:24:53",NULL,NULL,False,"onboarding , training , onboarding"
1522,237,3359,"api","low","resolved","API rate limiting issues","2025-07-17 03:16:39","2025-07-19 19:16:39","2025-07-26 14:16:39",NULL,False,"technical;security"
1523,974,NULL,"performance","medium","waiting_on_customer","Permission settings not saving","2024-03-30 09:58:32","2024-03-31 03:58:32",NULL,NULL,False,"technical , billing"
1524,549,6980,"technical","medium","resolved","Report generation timeout","2025-10-29 20:05:49","2025-10-31 12:05:49","2025-11-04 21:05:49",3,False,"gdpr;sso"
1525,484,6151,"security","high","waiting_on_customer","Gantt chart not rendering correctly","2024-02-21 04:12:52","2024-02-21 13:12:52",NULL,NULL,True,NULL
1526,593,7627,"technical","medium","resolved","Cannot login to dashboard","2025-08-12 13:18:41","2025-08-13 03:18:41","2025-08-19 18:18:41",NULL,False,"migration"
1527,513,6545,"account","medium","in_progress","Permission settings not saving","2025-04-18 01:48:01","2025-04-19 11:48:01",NULL,NULL,False,"technical , mobile"
1528,156,2268,"data_export","medium","in_progress","Mobile app crashes on Android","2024-12-10 20:57:20","2024-12-12 04:57:20",NULL,NULL,False,"export , billing , feature , gdpr"
1529,1077,NULL,"onboarding","critical","closed","White label logo not displaying","2025-06-14 12:37:33","2025-06-14 13:03:33","2025-06-14 23:03:33",4,True,"training , migration"
1530,202,2883,"integration","medium","waiting_on_customer","Data import from CSV failing","2025-08-19 21:51:07","2025-08-21 17:51:07",NULL,NULL,False,"api , export , gdpr"
1531,816,NULL,"performance","low","closed","Report generation timeout","2024-12-08 02:53:45","2024-12-09 18:53:45","2024-12-09 21:53:45",5,False,"performance , feature"
1532,518,6599,"technical","critical","resolved","Cannot downgrade plan","2025-06-29 12:31:39","2025-06-29 13:49:39","2025-06-30 06:49:39",5,True,"bug , feature"
1533,425,5395,"integration","low","closed","Report generation timeout","2025-06-15 00:27:56","2025-06-17 13:27:56","2025-06-18 00:27:56",2,False,"mobile,gdpr,security,feature"
1534,160,2336,"data_export","low","waiting_on_customer","Account merge request","2024-02-24 08:26:19","2024-02-25 19:26:19",NULL,NULL,False,"migration"
1535,634,8131,"integration","medium","in_progress","GDPR data export request","2025-09-12 05:48:16","2025-09-12 11:48:16",NULL,NULL,False,"bug, mobile, enterprise, migration"
1536,428,5426,"performance","low","closed","Mobile app crashes on Android","2025-02-22 17:27:54","2025-02-24 08:27:54","2025-02-28 21:27:54",NULL,False,"security,ux"
1537,66,1060,"integration","critical","resolved","Need to add more team members","2025-09-19 19:25:48","2025-09-19 20:13:48","2025-09-24 06:13:48",NULL,True,"urgent"
1538,831,NULL,"data_export","low","in_progress","Duplicate notifications being sent","2025-10-04 11:34:23","2025-10-05 10:34:23",NULL,NULL,False,"onboarding;urgent;onboarding"
1539,379,4817,"feature_request","low","resolved","Gantt chart not rendering correctly","2024-11-09 07:06:07","2024-11-11 11:06:07","2024-11-17 03:06:07",5,False,"training , integration , export , mobile , training"
1540,367,4700,"feature_request","high","open","Time tracking sync issues","2025-02-04 15:08:48",NULL,NULL,NULL,False,NULL
1541,425,5391,"security","medium","closed","Audit log access denied","2025-09-29 10:35:21","2025-10-02 06:35:21","2025-10-03 00:35:21",4,False,"integration , mobile"
1542,993,NULL,"security","critical","waiting_on_customer","API rate limiting issues","2025-05-18 16:37:42","2025-05-18 17:32:42",NULL,NULL,True,NULL
1543,800,NULL,"api","high","open","Report generation timeout","2025-03-27 11:38:43",NULL,NULL,NULL,True,"migration, gdpr, migration"
1544,624,7944,"onboarding","medium","in_progress","Audit log access denied","2024-11-15 13:22:18","2024-11-17 20:22:18",NULL,NULL,False,"billing , gdpr"
1545,451,5817,"integration","medium","waiting_on_customer","Need help with API authentication","2025-07-29 15:33:39","2025-07-31 23:33:39",NULL,NULL,False,"sso"
1546,263,3684,"performance","critical","in_progress","White label logo not displaying","2024-07-10 21:01:52","2024-07-10 23:00:52",NULL,NULL,False,"performance"
1547,326,4191,"integration","high","waiting_on_customer","Gantt chart not rendering correctly","2024-11-16 14:12:16","2024-11-16 17:12:16",NULL,NULL,True,NULL
1548,392,4959,"feature_request","medium","closed","Integration with Slack not working","2024-01-04 20:22:34","2024-01-07 06:22:34","2024-01-12 21:22:34",NULL,False,"export"
1549,1057,NULL,"feature_request","medium","resolved","Gantt chart not rendering correctly","2025-08-31 17:28:42","2025-09-01 08:28:42","2025-09-07 17:28:42",2,False,"sso,technical,documentation,ux"
1550,1061,NULL,"performance","critical","open","Gantt chart not rendering correctly","2025-10-23 14:29:45",NULL,NULL,NULL,False,"bug, training, export"
1551,84,1294,"billing","high","in_progress","Audit log access denied","2025-10-13 03:50:59","2025-10-13 14:50:59",NULL,NULL,False,"security;bug;technical"
1552,803,NULL,"technical","medium","resolved","GDPR data export request","2024-08-10 01:51:14","2024-08-12 07:51:14","2024-08-18 08:51:14",4,False,"feature"
1553,882,NULL,"security","high","resolved","Cannot downgrade plan","2025-09-23 10:56:17","2025-09-23 17:56:17","2025-09-29 00:56:17",NULL,False,NULL
1554,99,1459,"performance","critical","waiting_on_customer","Mobile app crashes on Android","2025-08-05 20:12:21","2025-08-05 21:38:21",NULL,NULL,False,NULL
1555,173,2530,"billing","low","waiting_on_customer","GDPR data export request","2025-03-13 15:47:38","2025-03-14 22:47:38",NULL,NULL,False,"integration, gdpr, performance, billing"
1556,1147,NULL,"api","high","open","Cannot downgrade plan","2025-02-14 03:40:45",NULL,NULL,NULL,False,"technical , security , feature"
1557,923,NULL,"api","critical","in_progress","Need to add more team members","2025-09-30 22:20:04","2025-09-30 22:34:04",NULL,NULL,False,"mobile;feature;gdpr"
1558,499,6313,"performance","high","in_progress","Integration with Slack not working","2025-08-09 15:37:20","2025-08-10 00:37:20",NULL,NULL,False,"technical , training"
1559,948,NULL,"technical","low","in_progress","API rate limiting issues","2025-03-31 13:39:45","2025-04-02 22:39:45",NULL,NULL,False,NULL
1560,295,3959,"onboarding","medium","closed","Custom workflow automation broken","2024-07-11 05:10:33","2024-07-12 15:10:33","2024-07-14 00:10:33",2,False,"security,documentation,feature"
1561,1091,NULL,"security","medium","in_progress","Need help with API authentication","2024-04-22 03:11:06","2024-04-22 19:11:06",NULL,NULL,False,"training , documentation , export , training"
1562,870,NULL,"security","medium","waiting_on_customer","Gantt chart not rendering correctly","2024-04-01 01:46:56","2024-04-02 04:46:56",NULL,NULL,False,"export , documentation"
1563,552,7046,"data_export","high","open","SSO configuration help needed","2025-02-02 18:22:58",NULL,NULL,NULL,False,"feature"
1564,211,3037,"data_export","low","in_progress","White label logo not displaying","2025-01-15 17:23:20","2025-01-18 16:23:20",NULL,NULL,False,"sso, export, enterprise"
1565,796,NULL,"billing","low","closed","Gantt chart not rendering correctly","2025-10-23 18:24:39","2025-10-24 23:24:39","2025-10-29 17:24:39",NULL,False,"enterprise , enterprise"
1566,1076,NULL,"billing","medium","closed","Duplicate notifications being sent","2025-07-29 14:53:58","2025-07-31 11:53:58","2025-08-01 16:53:58",4,False,"technical, feature"
1567,397,5063,"integration","low","closed","Need help with API authentication","2025-04-27 02:41:39","2025-04-27 16:41:39","2025-04-29 05:41:39",5,False,"feature, onboarding, training"
1568,457,5874,"technical","low","closed","Duplicate notifications being sent","2025-09-07 13:41:50","2025-09-08 18:41:50","2025-09-10 05:41:50",NULL,False,NULL
1569,1108,NULL,"performance","low","resolved","Feature request: dark mode","2025-01-07 06:38:37","2025-01-09 01:38:37","2025-01-10 07:38:37",5,False,"security , mobile , integration , security"
1570,877,NULL,"performance","medium","waiting_on_customer","White label logo not displaying","2024-11-07 22:54:01","2024-11-09 10:54:01",NULL,NULL,False,NULL
1571,1029,NULL,"data_export","high","closed","Need help with API authentication","2025-09-17 18:02:52","2025-09-18 01:02:52","2025-09-23 10:02:52",NULL,False,"mobile,training"
1572,434,5559,"integration","medium","closed","Slow loading on project boards","2023-12-08 06:44:25","2023-12-08 10:44:25","2023-12-12 11:44:25",NULL,False,"gdpr"
1573,555,7117,"onboarding","medium","resolved","Slow loading on project boards","2025-06-02 22:10:32","2025-06-05 08:10:32","2025-06-07 07:10:32",3,False,"bug , sso , mobile , onboarding"
1574,96,1442,"security","medium","in_progress","Webhook delivery failures","2024-02-14 08:12:54","2024-02-17 01:12:54",NULL,NULL,False,"performance,sso,urgent,onboarding"
1575,389,4916,"security","low","open","Mobile app crashes on Android","2025-06-05 07:42:29",NULL,NULL,NULL,False,NULL
1576,173,2531,"account","low","closed","SSO configuration help needed","2024-10-10 15:11:08","2024-10-11 03:11:08","2024-10-17 19:11:08",5,False,"bug;performance;mobile"
1577,1193,NULL,"data_export","low","open","Billing discrepancy on latest invoice","2025-07-03 03:14:43",NULL,NULL,NULL,False,"integration;documentation"
1578,943,NULL,"integration","high","in_progress","Need help with API authentication","2025-03-03 13:11:31","2025-03-04 00:11:31",NULL,NULL,True,"security"
