"customer_id","company_name","industry","company_size","country_code","timezone","subscription_id","subscription_status","plan_id","mrr_usd","start_date","end_date","billing_cycle","cancellation_reason","plan_name","plan_tier","monthly_price_usd"
405,"GridPlatform","Retail","small","AU","Australia/Sydney",605,"paused",1,0.00,"2025-08-08",NULL,"monthly",NULL,"Free","free",0.00
406,"UnitSoftware","Education","small","IN","Asia/Kolkata",606,"cancelled",5,59.00,"2024-04-21","2024-08-07","monthly","Not using it","Professional Plus","professional",59.00
406,"UnitSoftware","Education","small","IN","Asia/Kolkata",607,"active",5,59.00,"2024-08-07",NULL,"monthly",NULL,"Professional Plus","professional",59.00
407,"MistSolutions","Logistics","medium","US","America/Los_Angeles",608,"active",3,17.10,"2023-08-10",NULL,"monthly",NULL,"Starter Plus","starter",19.00
408,"AcmePro","Retail","small","GB","Europe/London",609,"active",3,19.00,"2025-07-24",NULL,"monthly",NULL,"Starter Plus","starter",19.00
409,"EchoPro","Technology","medium","JP","Asia/Tokyo",610,"cancelled",1,0.00,"2023-09-04","2025-05-10","annual","Too expensive","Free","free",0.00
410,"NovaDigital","E-commerce","large","US","America/Chicago",611,"active",2,9.00,"2025-02-04",NULL,"annual",NULL,"Starter","starter",12.00
411,"ZealDigital","Manufacturing","small","IN","Asia/Kolkata",612,"cancelled",2,10.00,"2024-12-08","2025-02-26","annual",NULL,"Starter","starter",12.00
411,"ZealDigital","Manufacturing","small","IN","Asia/Kolkata",613,"active",3,19.00,"2025-02-26",NULL,"monthly",NULL,"Starter Plus","starter",19.00
412,"SageGroup","Insurance","small","SG","Asia/Singapore",614,"active",4,39.00,"2025-07-20",NULL,"monthly",NULL,"Professional","professional",39.00
413,"YieldStudio","Technology","small","IN","Asia/Kolkata",615,"cancelled",1,0.00,"2023-12-09","2024-03-12","monthly",NULL,"Free","free",0.00
413,"YieldStudio","Technology","small","IN","Asia/Kolkata",616,"active",5,59.00,"2024-03-12",NULL,"monthly",NULL,"Professional Plus","professional",59.00
414,"UltraStudio","Media","large","AU","Australia/Sydney",617,"cancelled",2,10.00,"2025-04-29","2025-10-13","annual","Too expensive","Starter","starter",12.00
415,"CoreGroup","Logistics","large","US","America/Chicago",618,"cancelled",4,39.00,"2025-09-06","2025-10-13","monthly","Not using it","Professional","professional",39.00
416,"NovaDev","Technology","small","AU","Australia/Sydney",619,"expired",6,99.00,"2024-10-22","2025-10-11","monthly","Company reorganization","Enterprise","enterprise",99.00
416,"NovaDev","Technology","small","AU","Australia/Sydney",620,"expired",4,32.50,"2025-10-11","2025-12-11","annual","Not using it","Professional","professional",39.00
416,"NovaDev","Technology","small","AU","Australia/Sydney",621,"cancelled",4,32.50,"2025-12-11","2025-02-02","annual","Switched competitor","Professional","professional",39.00
417,"ArcVentures","Logistics","enterprise","IN","Asia/Kolkata",622,"cancelled",2,12.00,"2023-11-08","2024-05-11","monthly","Company reorganization","Starter","starter",12.00
417,"ArcVentures","Logistics","enterprise","IN","Asia/Kolkata",623,"expired",3,19.00,"2024-05-11","2025-03-06","monthly","Not using it","Starter Plus","starter",19.00
417,"ArcVentures","Logistics","enterprise","IN","Asia/Kolkata",624,"active",4,39.00,"2025-03-06",NULL,"monthly",NULL,"Professional","professional",39.00
418,"KiteGroup","Legal","medium","DE","Europe/Berlin",625,"cancelled",3,12.67,"2023-04-30","2024-10-02","annual","Too expensive","Starter Plus","starter",19.00
419,"JetStudio","Finance","medium","DE","Europe/Berlin",626,"active",1,0.00,"2025-08-08",NULL,"monthly",NULL,"Free","free",0.00
420,"Sync Hub","Real Estate","large","US","America/Los_Angeles",627,"active",1,0.00,"2025-01-19",NULL,"annual",NULL,"Free","free",0.00
421,"TidalLabs","Retail","small","CA","America/Toronto",628,"active",3,19.00,"2023-08-16",NULL,"monthly",NULL,"Starter Plus","starter",19.00
422,"BoltTech","Consulting","large","SG","Asia/Singapore",629,"cancelled",1,0.00,"2025-08-24","2025-10-25","annual","Not using it","Free","free",0.00
423,"SyncStudio","Consulting","enterprise","JP","Asia/Tokyo",630,"expired",3,15.83,"2023-10-23","2024-01-13","annual","Budget cuts","Starter Plus","starter",19.00
423,"SyncStudio","Consulting","enterprise","JP","Asia/Tokyo",631,"expired",2,10.00,"2024-01-13","2024-05-02","annual","Company reorganization","Starter","starter",12.00
423,"SyncStudio","Consulting","enterprise","JP","Asia/Tokyo",632,"cancelled",7,165.83,"2024-05-02","2025-06-09","annual","Too expensive","Enterprise Custom","enterprise",199.00
424,"IonVentures","Finance","small","DE","Europe/Berlin",633,"expired",4,32.50,"2023-04-01","2023-09-23","annual","Not using it","Professional","professional",39.00
424,"IonVentures","Finance","small","DE","Europe/Berlin",634,"cancelled",5,44.25,"2023-09-23","2024-06-28","annual","Missing features","Professional Plus","professional",59.00
425,"MetaSolutions","Education","medium","CA","America/Toronto",635,"active",6,99.00,"2025-01-27",NULL,"monthly",NULL,"Enterprise","enterprise",99.00
426,"TidalStack","Consulting","small","SG","Asia/Singapore",636,"active",2,10.00,"2025-02-22",NULL,"annual",NULL,"Starter","starter",12.00
427,"EchoVentures","Education","large","SG","Asia/Singapore",637,"cancelled",3,15.83,"2023-09-23","2023-12-07","annual","Missing features","Starter Plus","starter",19.00
428,"Xenon Corp","Logistics","small","US","America/New_York",638,"cancelled",2,10.20,"2024-10-05","2025-06-18","monthly","Company reorganization","Starter","starter",12.00
428,"Xenon Corp","Logistics","small","US","America/New_York",639,"cancelled",6,82.50,"2025-06-18","2024-12-10","annual","Too expensive","Enterprise","enterprise",99.00
429,"UltraOps","Education","large","FR","Europe/Paris",640,"active",2,10.00,"2024-06-14",NULL,"annual",NULL,"Starter","starter",12.00
430,"Jet Dev","E-commerce","enterprise","GB","Europe/London",641,"active",2,12.00,"2024-12-30",NULL,"monthly",NULL,"Starter","starter",12.00
431,"ArcHQ","Healthcare","enterprise","US","America/Los_Angeles",642,"active",3,15.83,"2025-06-30",NULL,"annual",NULL,"Starter Plus","starter",19.00
432,"Hub Platform","Finance","enterprise","FR","Europe/Paris",643,"active",2,9.00,"2024-03-11",NULL,"annual",NULL,"Starter","starter",12.00
433,"BoltHub","Manufacturing","small","GB","Europe/London",644,"expired",1,0.00,"2025-07-19","2025-09-23","annual",NULL,"Free","free",0.00
433,"BoltHub","Manufacturing","small","GB","Europe/London",645,"cancelled",3,19.00,"2025-09-23","2025-11-22","monthly",NULL,"Starter Plus","starter",19.00
433,"BoltHub","Manufacturing","small","GB","Europe/London",646,"active",5,59.00,"2025-11-22",NULL,"monthly",NULL,"Professional Plus","professional",59.00
434,"Meta Solutions","Logistics","small","US","America/New_York",647,"active",6,82.50,"2023-06-14",NULL,"annual",NULL,"Enterprise","enterprise",99.00
435,"Link Hub","Technology","medium","GB","Europe/London",648,"cancelled",3,19.00,"2025-01-12","2025-05-05","monthly","Not using it","Starter Plus","starter",19.00
436,"CoreOps","Finance","enterprise","IN","Asia/Kolkata",649,"cancelled",1,0.00,"2023-11-18","2024-03-12","annual","Missing features","Free","free",0.00
437,"Ultra IO","Healthcare","medium","DE","Europe/Berlin",650,"active",1,0.00,"2024-02-22",NULL,"monthly",NULL,"Free","free",0.00
438,"EdgeIO","Marketing","small","US","America/New_York",651,"expired",1,0.00,"2023-03-29","2023-10-28","annual","Budget cuts","Free","free",0.00
438,"EdgeIO","Marketing","small","US","America/New_York",652,"cancelled",2,9.00,"2023-10-28","2024-12-31","monthly",NULL,"Starter","starter",12.00
439,"Meta Works","E-commerce","medium","AU","Australia/Sydney",653,"expired",3,15.83,"2025-02-23","2025-08-23","annual","Budget cuts","Starter Plus","starter",19.00
439,"Meta Works","E-commerce","medium","AU","Australia/Sydney",654,"active",4,39.00,"2025-08-23",NULL,"monthly",NULL,"Professional","professional",39.00
440,"WaveIO","Manufacturing","medium","JP","Asia/Tokyo",655,"expired",6,82.50,"2023-08-25","2024-08-16","annual","Too expensive","Enterprise","enterprise",99.00
440,"WaveIO","Manufacturing","medium","JP","Asia/Tokyo",656,"cancelled",5,49.17,"2024-08-16","2025-05-06","annual","Budget cuts","Professional Plus","professional",59.00
440,"WaveIO","Manufacturing","medium","JP","Asia/Tokyo",657,"active",7,199.00,"2025-05-06",NULL,"monthly",NULL,"Enterprise Custom","enterprise",199.00
441,"LunaLogic","Marketing","small","DE","Europe/Berlin",658,"active",1,0.00,"2025-03-22",NULL,"monthly",NULL,"Free","free",0.00
442,"Warp AI","Manufacturing","small","AU","Australia/Sydney",659,"active",4,39.00,"2024-07-24",NULL,"monthly",NULL,"Professional","professional",39.00
443,"Trek Logic","Consulting","enterprise","US","America/Chicago",660,"active",2,8.50,"2024-05-02",NULL,"annual",NULL,"Starter","starter",12.00
444,"NexusOps","Education","small","US","America/New_York",661,"expired",4,32.50,"2024-08-20","2025-06-10","annual","Switched competitor","Professional","professional",39.00
444,"NexusOps","Education","small","US","America/New_York",662,"cancelled",1,0.00,"2025-06-10","2025-06-11","monthly","Company reorganization","Free","free",0.00
445,"Pulse Platform","E-commerce","large","DE","Europe/Berlin",663,"cancelled",1,0.00,"2023-06-23","2023-11-12","monthly","Too expensive","Free","free",0.00
445,"Pulse Platform","E-commerce","large","DE","Europe/Berlin",664,"cancelled",7,199.00,"2023-11-12","2024-12-10","monthly","Too expensive","Enterprise Custom","enterprise",199.00
446,"RushLabs","Real Estate","small","IN","Asia/Kolkata",665,"cancelled",2,10.20,"2024-11-22","2025-06-27","monthly",NULL,"Starter","starter",12.00
446,"RushLabs","Real Estate","small","IN","Asia/Kolkata",666,"active",1,0.00,"2025-06-27",NULL,"monthly",NULL,"Free","free",0.00
447,"Beam Software","Consulting","large","US","America/Chicago",667,"active",2,12.00,"2024-02-16",NULL,"monthly",NULL,"Starter","starter",12.00
448,"Vertex Analytics","Healthcare","medium","JP","Asia/Tokyo",668,"active",2,10.00,"2023-11-04",NULL,"annual",NULL,"Starter","starter",12.00
449,"QuarkGroup","Logistics","enterprise","JP","Asia/Tokyo",669,"cancelled",2,10.00,"2023-08-07","2023-12-17","annual","Too expensive","Starter","starter",12.00
449,"QuarkGroup","Logistics","enterprise","JP","Asia/Tokyo",670,"active",1,0.00,"2023-12-17",NULL,"annual",NULL,"Free","free",0.00
450,"RushStack","Real Estate","enterprise","AU","Australia/Sydney",671,"cancelled",2,8.50,"2023-09-04","2025-03-19","annual","Not using it","Starter","starter",12.00
451,"Arc Analytics","Retail","small","SG","Asia/Singapore",672,"cancelled",1,0.00,"2023-07-16","2024-12-09","monthly","Too expensive","Free","free",0.00
452,"Rush Digital","Technology","small","DE","Europe/Berlin",673,"expired",3,15.20,"2023-02-26","2023-12-12","monthly","Budget cuts","Starter Plus","starter",19.00
452,"Rush Digital","Technology","small","DE","Europe/Berlin",674,"cancelled",4,31.20,"2023-12-12","2024-03-28","monthly","Budget cuts","Professional","professional",39.00
452,"Rush Digital","Technology","small","DE","Europe/Berlin",675,"active",1,0.00,"2024-03-28",NULL,"monthly",NULL,"Free","free",0.00
453,"ArcStudio","Telecommunications","small","AU","Australia/Sydney",676,"expired",3,19.00,"2025-08-13","2025-10-23","monthly","Budget cuts","Starter Plus","starter",19.00
453,"ArcStudio","Telecommunications","small","AU","Australia/Sydney",677,"cancelled",6,82.50,"2025-10-23","2025-12-23","annual","Switched competitor","Enterprise","enterprise",99.00
453,"ArcStudio","Telecommunications","small","AU","Australia/Sydney",678,"cancelled",5,59.00,"2025-12-23","2025-10-06","monthly","Company reorganization","Professional Plus","professional",59.00
454,"MistSystems","Marketing","small","BR","America/Sao_Paulo",679,"cancelled",6,99.00,"2023-04-20","2024-03-04","monthly","Company reorganization","Enterprise","enterprise",99.00
454,"MistSystems","Marketing","small","BR","America/Sao_Paulo",680,"cancelled",1,0.00,"2024-03-04","2024-07-19","monthly","Budget cuts","Free","free",0.00
455,"HubWorks","Consulting","large","GB","Europe/London",681,"active",4,32.50,"2023-01-22",NULL,"annual",NULL,"Professional","professional",39.00
456,"VineOps","Technology","large","SG","Asia/Singapore",682,"cancelled",1,0.00,"2024-12-02","2025-04-02","monthly","Too expensive","Free","free",0.00
457,"Warp Platform","Education","small","US","America/Los_Angeles",683,"active",1,0.00,"2023-10-08",NULL,"annual",NULL,"Free","free",0.00
458,"VertexNet","Telecommunications","enterprise","US","America/Chicago",684,"active",2,12.00,"2025-01-16",NULL,"monthly",NULL,"Starter","starter",12.00
459,"SageLabs","Logistics","large","US","America/Los_Angeles",685,"active",6,82.50,"2023-11-09",NULL,"annual",NULL,"Enterprise","enterprise",99.00
460,"MistOps","Marketing","medium","CA","America/Toronto",686,"expired",2,12.00,"2025-03-29","2025-10-20","monthly","Too expensive","Starter","starter",12.00
460,"MistOps","Marketing","medium","CA","America/Toronto",687,"active",4,32.50,"2025-10-20",NULL,"annual",NULL,"Professional","professional",39.00
461,"Bolt Dynamics","Logistics","medium","SG","Asia/Singapore",688,"active",5,59.00,"2024-09-24",NULL,"monthly",NULL,"Professional Plus","professional",59.00
462,"Trek Dev","Manufacturing","enterprise","CA","America/Toronto",689,"active",3,15.83,"2025-06-01",NULL,"annual",NULL,"Starter Plus","starter",19.00
463,"IonCorp","Real Estate","small","DE","Europe/Berlin",690,"active",2,10.00,"2025-09-26",NULL,"annual",NULL,"Starter","starter",12.00
464,"Ion Works","Legal","medium","SG","Asia/Singapore",691,"active",4,39.00,"2023-04-08",NULL,"monthly",NULL,"Professional","professional",39.00
465,"MistNet","Technology","small","DE","Europe/Berlin",692,"expired",3,11.88,"2025-07-02","2025-10-24","annual",NULL,"Starter Plus","starter",19.00
465,"MistNet","Technology","small","DE","Europe/Berlin",693,"active",6,99.00,"2025-10-24",NULL,"monthly",NULL,"Enterprise","enterprise",99.00
466,"Ultra Net","Media","medium","US","America/Los_Angeles",694,"active",3,19.00,"2025-05-04",NULL,"monthly",NULL,"Starter Plus","starter",19.00
467,"NexusHub","Media","small","AU","Australia/Sydney",695,"active",2,12.00,"2025-08-03",NULL,"monthly",NULL,"Starter","starter",12.00
468,"Drift Corp","Healthcare","medium","US","America/New_York",696,"active",4,39.00,"2025-05-16",NULL,"monthly",NULL,"Professional","professional",39.00
469,"SyncSolutions","Legal","medium","DE","Europe/Berlin",697,"cancelled",2,12.00,"2024-08-07","2024-11-15","monthly","Company reorganization","Starter","starter",12.00
469,"SyncSolutions","Legal","medium","DE","Europe/Berlin",698,"cancelled",5,49.17,"2024-11-15","2024-11-04","annual","Budget cuts","Professional Plus","professional",59.00
470,"Rift Systems","Manufacturing","small","BR","America/Sao_Paulo",699,"active",1,0.00,"2025-09-05",NULL,"annual",NULL,"Free","free",0.00
471,"CloudStack","Consulting","small","FR","Europe/Paris",700,"active",2,12.00,"2023-10-17",NULL,"monthly",NULL,"Starter","starter",12.00
472,"Pulse Hub","Retail","medium","US","America/Chicago",701,"active",4,26.00,"2025-09-04",NULL,"annual",NULL,"Professional","professional",39.00
473,"VineCloud","Real Estate","small","IN","Asia/Kolkata",702,"active",3,19.00,"2024-02-02",NULL,"monthly",NULL,"Starter Plus","starter",19.00
474,"Onyx Corp","Healthcare","small","JP","Asia/Tokyo",703,"active",2,10.00,"2024-06-23",NULL,"annual",NULL,"Starter","starter",12.00
475,"IonOps","Retail","small","JP","Asia/Tokyo",704,"cancelled",1,0.00,"2024-06-06","2025-01-19","monthly","Budget cuts","Free","free",0.00
475,"IonOps","Retail","small","JP","Asia/Tokyo",705,"paused",5,49.17,"2025-01-19",NULL,"annual",NULL,"Professional Plus","professional",59.00
476,"WaveAnalytics","Insurance","medium","US","America/New_York",706,"cancelled",2,12.00,"2023-02-16","2024-06-22","monthly","Budget cuts","Starter","starter",12.00
477,"Vine Group","Education","enterprise","SG","Asia/Singapore",707,"active",2,12.00,"2024-05-03",NULL,"monthly",NULL,"Starter","starter",12.00
478,"TidalGroup","Real Estate","small","FR","Europe/Paris",708,"cancelled",2,12.00,"2023-01-15","2023-03-10","monthly","Not using it","Starter","starter",12.00
479,"NovaIO","Logistics","small","AU","Australia/Sydney",709,"expired",5,49.17,"2024-04-19","2024-12-02","annual","Budget cuts","Professional Plus","professional",59.00
479,"NovaIO","Logistics","small","AU","Australia/Sydney",710,"cancelled",7,199.00,"2024-12-02","2025-04-11","monthly","Switched competitor","Enterprise Custom","enterprise",199.00
480,"Zen AI","Marketing","small","US","America/Chicago",711,"active",6,99.00,"2024-09-02",NULL,"monthly",NULL,"Enterprise","enterprise",99.00
481,"FluxLogic","Real Estate","large","BR","America/Sao_Paulo",712,"cancelled",5,59.00,"2024-03-08","2024-09-30","monthly","Company reorganization","Professional Plus","professional",59.00
481,"FluxLogic","Real Estate","large","BR","America/Sao_Paulo",713,"cancelled",4,33.15,"2024-09-30","2025-02-07","monthly","Budget cuts","Professional","professional",39.00
